,text,num_words,tag
10975,"For example, at the General Synod in 1881, he moved a motion on the desirableness, where practicable, of carrying out the services of the church, as provided in the Book of Common Prayer.",33,comp_sent
10978,"Usually about 5m tall, occurring in mixed woodland or in rocky places.",12,comp_sent
10979,"At the time of the 2011 Nepal census, Jajarkot District had a population of 171,304.",15,comp_sent
10981,"There are also several sub-settlements in the municipality, including: Bečej is an ethnically mixed town and municipality.",17,comp_sent
10983,"Le Corbusier had designed the Sanskar Kendra as a part of the cultural centre of Ahmedabad, and had proposed two other buildings for performing arts which he had termed the box of miracles for professional artists and the spontaneous theatre for amateur artists.",43,comp_sent
10986,"Tesich died in Sydney, Nova Scotia, Canada on July 1, 1996, following a heart attack.",15,comp_sent
10988,"The twins and their brother Steve were all adopted by Alan and Stephanie Tooley of Montague Township, New Jersey.",19,comp_sent
10989,"Deitz said the question of memory, a major theme in Tell Me Why, is doubly important for Tyler as a member of a sexual minority, because the issue becomes not only trusting but identifying with the past versions of himself and others in the LGBTQ+ community, exemplified by Tyler reliving moments in time prior to a self-awareness of his gender identity or sexual orientation, where he was once immersed in his “normal” experiences.",73,comp_sent
10990,"In 1940, the team moved from Cluj to Sibiu as a result of the Second Vienna Award, when the northern part of Transylvania was ceded to Hungary.",27,comp_sent
10992,"Partch's later works were large-scale, integrated theater productions in which he expected each of the performers to sing, dance, speak, and play instruments.",23,comp_sent
10994,"At the end of the second episode, she sacrifices herself to save the people who were trapped in the Library's database, knocking out the Doctor before he can do the same.",31,comp_sent
10995,"Glossary of place names and other terms As of 28 November 2003, Millers Point & Dawes Point Village Precinct is of state significance for its ability to demonstrate, in its physical forms, historical layering, documentary and archaeological records, and social composition, the development of colonial and post-colonial settlement in Sydney and New South Wales.",54,comp_sent
10996,"For many years a central feature of the atrium was a white pillar with the statue of a large red lion on the top of it, safely out of easy reach.",31,comp_sent
10997,"Guglielmo Inglese was an Italian actor, radio personality and playwright.",10,comp_sent
10998,"Bombus beskonakensis, formerly Oligoapis beskonakensis, is an extinct bumblebee from the Oligocene rocks of Beş Konak, Turkey.",17,comp_sent
10999,"In 2005, Smithsonian Folkways Recordings released an album of Bonfá's work, entitled Solo in Rio 1959, which included previously unreleased material from the original recording session.",26,comp_sent
11000,"The son of John and Anna Maria Oliver, he was christened at St Mary's church in Whitechapel on 3 October 1774.",21,comp_sent
11004,"Waukee has three show choirs: Spirit, Millennium and Nova.",9,comp_sent
11005,"Although he only briefly lived in Salem, it left an impression on him, and Flanagan retained an abiding interest in both the Salem witch trials and associated topics, such as ghost stories and horror fiction.",35,comp_sent
11009,"He attempts to flee, but is cornered by the apparition on a set of train tracks, where he is killed by a passing train.",24,comp_sent
11014,"The 12 single extends the song to about six minutes in length , and features the B-side Feel U Up, a previously unreleased Camille track which would later be available on The Hits/The B-Sides compilation.",35,comp_sent
11015,"Her name was first gallicised into Zacharie, but she was promptly renamed Dégo upon request by Napoleon Bonaparte.",18,comp_sent
11017,"The accounts of chaos in the capital in the first part of Hōjōki suggest Chōmei's social interests, and he contrasts them with his peaceful life as a Buddhist in seclusion.",30,comp_sent
11019,"On the facade overlooking the courtyard, there is an open three-storey veranda.",12,comp_sent
11025,"The genus name refers to the Bakony Mountains and to Latin draco, dragon.",13,comp_sent
11026,"Mangelia tetragona Gould, 1861  Pseudorhaphitoma tetragona is a small sea snail, a marine gastropod mollusk in the family Mangeliidae.",19,comp_sent
11028,"Kōya Station is a railway station located in Adachi, Tokyo, Japan.",11,comp_sent
11030,"Miguel Littín's movie, Tierra del fuego, is based on a work by Coloane.",13,comp_sent
11032,"In March 2016, Garry Marshall announced plans for a third Princess Diaries film, with Hathaway reprising her role.",18,comp_sent
11036,"The hospital has a Rehabilitation Centre, believed to be the first of its kind in the UK, which was opened in October 2013, as well as a Minor Injuries Unit staffed by emergency nurse practitioners.",35,comp_sent
11037,"So Amanda unwraps her arm, releasing her scent of blood, attracting Iron.",12,comp_sent
11040,"In 2011, David Hoddinott and his bird watching group had a sighting of a bird that may have been a Liben lark in north-eastern Ethiopia.",25,comp_sent
11043,"It was also included as a contributing structure within the Clifton Townsite Historic District, a historic district listed on the NRHP in 1990.",23,comp_sent
11045,"Even though she thought that her first love has no interest in romantic relationship due to his religious background, a passionate night ignites between the two of them.",28,comp_sent
11046,"According to its NRHP nomination, it once was considered to be the best hotel and restaurant in western Nebraska.",19,comp_sent
11048,"The song debuted at number ten on the Oricon Singles Chart of the weekend of December 1, 2014.",18,comp_sent
11050,"Madame Menaka was the professional name of Leila Roy Sokhey, an Indian dancer and choreographer in the Kathak tradition.",19,comp_sent
11051,"The Wick is now a wooded park which includes a playground, large field and woodland walk area which are used frequently by local scout groups and dog walkers.",28,comp_sent
11056,"Store rooms were stocked generously, as shops were far afield, and supplies were bought at the Victoria Markets each Friday.",20,comp_sent
11057,"The Piney Woods area of the Upper Coast section is home to species such as red-cockaded woodpeckers, bald eagles, Bachman's sparrows, the great crested flycatcher, the pine warbler, the red-shouldered hawk, and the barred owl among many others.",38,comp_sent
11059,"The annual event recognizes individuals who have excelled in leadership, philanthropy, community development, arts, culture and business, while the quarterly event recognizes individuals who have made contributions in service industries and academia.",32,comp_sent
11063,"Post her departure, Oviya later called on audiences to forgive Shakthi for his behaviour.",14,comp_sent
11064,"The group has received Premios de la Música, Premio Ondas and Grammy nominations.",13,comp_sent
11065,"However, this was more than canceled out by his extremely weak showing in Southeast Oklahoma, historically the most Democratic region in the state.",23,comp_sent
11068,"Forager bees that gather pollen do not eat it themselves, since they stop producing the proteolytic enzymes necessary to digest it when they transition to foraging.",26,comp_sent
11069,"Anim Addo undertook various courses in the field of Sales and Marketing, is a licensed Marketer and is a member of the Chartered Institute of Marketing Ghana, and holds a master's degree in International Relations at GIMPA.",37,comp_sent
11071,"He spent the rest of his childhood and teenage years there, attending schools in the Stamford area.",17,comp_sent
11072,"In late summer of 1754, before they were officially at war, France was encouraging certain tribes, such as the Schaghticokes, Onahgungoes, and Orondocks, to take revenge on the British for the wrongs that had been committed against them, and several attacks and murders were committed.",45,comp_sent
11079,"In 1949 he graduated from Ilya Repin Institute in Mikhail Avilov workshop, together with Rostislav Vovkushevsky, Ivan Godlevsky, Valery Pimenov, Maria Rudnitskaya, and other young artists.",26,comp_sent
11081,"As the attitude control system attempted to correct the non-existent spin, the unnecessary correction itself is believed to have caused the subsuqent failures, ultimately leading to the loss of the spacecraft, 28 April.",33,comp_sent
